"file","date","position","frame","group","landmark","x","y"
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-05",10,27,"gb_start","gb_edge_left",324,576
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-05",10,27,"gb_start","gb_edge_right",364,564
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-05",11,27,"gb_start","gb_infolding",332,536
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-05",11,27,"gb_start","vitelline_posterior",332,570
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-05",11,27,"gb_start","gb_edge_left",314,562
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-05",11,27,"gb_start","gb_edge_right",354,560
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-05",12,29,"gb_start","gb_infolding",303,556
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-05",12,29,"gb_start","vitelline_posterior",297,578
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-05",12,29,"gb_start","gb_edge_left",273,566
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-05",12,29,"gb_start","gb_edge_right",325,572
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-08-05",13,40,"gb_start","gb_infolding",299,542
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-08-05",13,40,"gb_start","vitelline_posterior",294,570
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-08-05",13,40,"gb_start","gb_edge_left",279,563
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-08-05",13,40,"gb_start","gb_edge_right",315,568
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-05",14,24,"gb_start","gb_infolding",308,551
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-05",14,24,"gb_start","vitelline_posterior",307,568
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-05",14,24,"gb_start","gb_edge_left",288,561
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-05",14,24,"gb_start","gb_edge_right",324,563
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-05",15,42,"gb_start","gb_infolding",321,555
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-05",15,42,"gb_start","vitelline_posterior",330,587
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-05",15,42,"gb_start","gb_edge_left",300,587
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-05",15,42,"gb_start","gb_edge_right",351,570
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-05",16,14,"gb_start","gb_infolding",263,522
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-05",16,14,"gb_start","vitelline_posterior",260,560
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-05",16,14,"gb_start","gb_edge_left",241,546
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-05",16,14,"gb_start","gb_edge_right",292,555
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-05",17,32,"gb_start","gb_infolding",308,549
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-05",17,32,"gb_start","vitelline_posterior",318,575
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-05",17,32,"gb_start","gb_edge_left",295,574
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-05",17,32,"gb_start","gb_edge_right",343,562
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-08-05",18,38,"gb_start","gb_infolding",297,553
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-08-05",18,38,"gb_start","vitelline_posterior",298,572
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-08-05",18,38,"gb_start","gb_edge_left",291,565
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-08-05",18,38,"gb_start","gb_edge_right",319,575
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-05",19,33,"gb_start","gb_infolding",319,522
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-05",19,33,"gb_start","vitelline_posterior",321,563
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-05",19,33,"gb_start","gb_edge_left",290,554
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-05",19,33,"gb_start","gb_edge_right",345,548
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-08-05",20,33,"gb_start","gb_infolding",315,554
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-08-05",20,33,"gb_start","vitelline_posterior",320,574
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-08-05",20,33,"gb_start","gb_edge_left",285,574
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-08-05",20,33,"gb_start","gb_edge_right",341,558
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-05",21,40,"gb_start","gb_infolding",311,544
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-05",21,40,"gb_start","vitelline_posterior",311,570
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-05",21,40,"gb_start","gb_edge_left",283,559
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-05",21,40,"gb_start","gb_edge_right",331,565
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-05",22,31,"gb_start","gb_infolding",325,566
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-05",22,31,"gb_start","vitelline_posterior",326,585
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-05",22,31,"gb_start","gb_edge_left",312,578
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-05",22,31,"gb_start","gb_edge_right",345,583
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-08-05",23,34,"gb_start","gb_infolding",289,555
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-08-05",23,34,"gb_start","vitelline_posterior",292,585
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-08-05",23,34,"gb_start","gb_edge_left",266,579
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-08-05",23,34,"gb_start","gb_edge_right",314,573
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-05",24,27,"gb_start","gb_infolding",282,543
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-05",24,27,"gb_start","vitelline_posterior",279,555
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-05",24,27,"gb_start","gb_edge_left",273,551
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-05",24,27,"gb_start","gb_edge_right",288,558
